DATE,V2TX,V6I1,V6I2
2019-11-06,12.9335,11.8695,13.0654
2019-11-07,12.7542,11.1873,12.9067
2019-11-08,12.8514,10.5587,13.0218
2019-11-11,13.0887,12.1492,13.1181
2019-11-12,12.6338,12.3779,12.639
2019-11-13,12.7955,12.6486,12.7972
2019-11-14,12.4735,,12.8049
2019-11-15,11.537,,11.8768
2019-11-18,12.0372,12.1474,12.989
2019-11-19,12.3699,12.4108,13.1469
2019-11-20,12.7274,12.7164,13.396
2019-11-21,13.1317,13.0779,13.7112
2019-11-22,13.0888,12.9964,13.6087
2019-11-25,12.3836,12.1388,12.8698
2019-11-26,12.0954,11.804,12.5488
2019-11-27,12.2032,11.9499,12.5219
2019-11-28,12.7959,12.6213,12.9769
2019-11-29,13.174,13.0925,13.2442
2019-12-02,15.8889,16.8065,15.409
2019-12-03,16.9096,18.1134,16.3799
2019-12-04,15.2237,16.1844,14.8741
2019-12-05,15.3707,16.4801,15.0341
2019-12-06,14.1327,14.7557,13.9797
2019-12-09,14.9246,16.6507,14.6914
2019-12-10,15.022,17.0356,14.8069
2019-12-11,15.2345,18.3516,14.9708
2019-12-12,14.6631,18.497,14.4166
2019-12-13,13.1174,14.091,13.0769
2019-12-16,11.644,13.4679,11.6283
2019-12-17,12.1489,15.3285,12.1397
2019-12-18,11.8244,16.37,11.8028
2019-12-19,12.1761,,12.0767
2019-12-20,11.0774,,10.8054
2019-12-23,11.6481,11.1016,12.8457
2019-12-27,12.0913,11.1213,13.0237
2019-12-30,13.9548,13.3341,14.3303
2020-01-02,12.6736,11.7338,13.0176
2020-01-03,13.9588,13.4898,14.1086
2020-01-06,15.1404,15.9108,14.9871
2020-01-07,14.2117,14.8531,14.1068
2020-01-08,14.0401,15.0563,13.9025
2020-01-09,13.0363,13.194,13.0197
2020-01-10,12.3886,11.3003,12.4738
2020-01-13,12.7138,14.0822,12.6668
2020-01-14,12.4099,13.7216,12.381
2020-01-15,12.0408,12.9651,12.0297
2020-01-16,11.0223,,11.5875
2020-01-17,10.6899,,11.2416
2020-01-20,11.2522,11.4209,12.6806
2020-01-21,11.8141,11.8713,12.8873
2020-01-22,12.2388,12.2223,13.2325
2020-01-23,13.164,13.1,13.8502
2020-01-24,12.6664,12.551,13.3121
2020-01-27,17.1711,17.3858,16.7235
2020-01-28,15.1979,15.2166,15.1677
2020-01-29,14.4199,14.3155,14.5532
2020-01-30,16.4174,16.62,16.2018
2020-01-31,17.1542,17.53,16.822
2020-02-03,16.2837,16.4952,16.1768
2020-02-04,14.4971,14.3435,14.5609
2020-02-05,13.6052,13.2843,13.7153
2020-02-06,12.9888,12.2684,13.1902
2020-02-07,13.3241,12.5795,13.4961
2020-02-10,13.7034,13.4862,13.7307
2020-02-11,12.9201,12.1243,12.9965
2020-02-12,12.4526,10.6603,12.5785
2020-02-13,13.2476,12.5399,13.2864
2020-02-14,13.0625,12.039,13.1018
2020-02-17,12.9654,12.2235,12.9712
2020-02-18,13.8431,15.2976,13.8392
2020-02-19,12.8829,12.5437,12.8734
2020-02-20,14.09,,14.0689
2020-02-21,15.7536,,15.7645
2020-02-24,22.6584,23.4259,21.0026
2020-02-25,27.4449,28.9782,24.7868
2020-02-26,24.5402,25.9031,22.6635
2020-02-27,34.6989,38.322,30.43
2020-02-28,42.2369,47.3807,37.2112
2020-03-02,36.1186,41.7241,32.9555
2020-03-03,33.4532,38.3581,31.1737
2020-03-04,29.7565,33.1338,28.4848
2020-03-05,33.1404,37.8861,31.6334
2020-03-06,43.0212,49.2556,41.3917
2020-03-09,54.0993,68.9051,51.9227
2020-03-10,53.8031,68.0458,52.1758
2020-03-11,53.7615,67.821,52.5381
2020-03-12,71.5196,91.2801,70.2397
2020-03-13,74.3321,91.3479,73.5698
2020-03-16,85.6206,120.8406,85.2796
2020-03-17,77.2625,107.1871,77.1714
2020-03-18,84.7968,107.1211,84.901
2020-03-19,78.3461,,78.8503
2020-03-20,68.2146,,69.15
2020-03-23,64.4282,66.4175,60.1576
2020-03-24,52.5304,55.0494,48.2136
2020-03-25,57.1305,60.0415,53.1447
2020-03-26,54.3148,57.5426,50.7016
2020-03-27,60.9948,64.3589,57.9231
2020-03-30,55.6324,58.919,53.9116
2020-03-31,48.5926,49.9737,48.0031
2020-04-01,51.1408,52.5341,50.6459
2020-04-02,49.9156,49.9835,49.8959
2020-04-03,45.8806,43.9121,46.3389
2020-04-06,43.0301,43.6314,42.9533
2020-04-07,46.2871,49.9528,45.9067
2020-04-08,45.2971,46.1244,45.2337
2020-04-09,44.7106,44.0512,44.7475
2020-04-14,40.4768,41.567,40.4739
2020-04-15,44.9575,54.3766,44.9843
2020-04-16,43.2623,,43.394
2020-04-17,41.201,,41.3133
2020-04-20,41.2975,41.6195,40.5274
2020-04-21,48.2215,48.7573,47.2043
2020-04-22,43.9569,44.1441,43.6719
2020-04-23,40.3534,40.1521,40.6031
2020-04-24,40.1744,39.5046,40.8594
2020-04-27,34.7192,34.011,35.1562
2020-04-28,33.012,31.982,33.5481
2020-04-29,30.7205,29.2621,31.3595
2020-04-30,33.9105,32.9966,34.2561
2020-05-04,38.322,38.7248,38.2438
2020-05-05,34.5055,33.8965,34.6016
2020-05-06,34.8075,34.2733,34.8763
2020-05-07,32.4311,30.8079,32.5959
2020-05-08,29.6643,26.5887,29.9028
2020-05-11,29.9068,30.7832,29.8778
2020-05-12,27.6697,28.5494,27.651
2020-05-13,33.4196,39.4457,33.3437
2020-05-14,36.3219,,36.4474
2020-05-15,34.4706,,34.6096
2020-05-18,29.0582,29.1202,29.6077
2020-05-19,30.1699,30.1721,30.2125
2020-05-20,29.1093,29.1075,29.2164
2020-05-21,32.315,32.3652,31.7554
2020-05-22,31.4161,31.4206,31.3904
2020-05-25,29.1565,29.0846,29.3028
2020-05-26,28.0385,27.7819,28.4454
2020-05-27,29.3988,29.1413,29.7274
2020-05-28,29.0063,28.8115,29.2096
2020-05-29,31.1263,31.2835,30.9894
2020-06-01,30.099,30.6827,29.8024
2020-06-02,30.678,31.7853,30.2029
2020-06-03,29.6082,31.1469,29.0525
2020-06-04,27.6617,28.213,27.4999
2020-06-05,27.8909,29.695,27.442
2020-06-08,28.1197,29.8899,27.8874
2020-06-09,29.7453,31.8933,29.5233
2020-06-10,30.0524,31.9978,29.8992
2020-06-11,36.0215,40.203,35.771
2020-06-12,41.4116,46.899,41.1769
2020-06-15,38.4135,46.7207,38.3397
2020-06-16,36.0977,50.5874,36.0533
2020-06-17,35.3603,45.6815,35.3671
2020-06-18,35.0461,,35.0659
2020-06-19,32.2142,,32.1527
2020-06-22,33.781,33.7659,33.8165
2020-06-23,31.3419,31.2188,31.5705
2020-06-24,36.8071,37.1685,36.2531
2020-06-25,34.6839,34.7995,34.5391
2020-06-26,35.1735,35.3325,35.0073
2020-06-29,34.4921,34.9688,34.1899
2020-06-30,31.7179,31.5817,31.7903
2020-07-01,30.1305,29.6321,30.3537
2020-07-02,27.5942,26.6606,27.9456
2020-07-03,28.2699,26.7007,28.7638
2020-07-06,27.6015,27.0276,27.7109
2020-07-07,27.9345,26.9387,28.0899
2020-07-08,29.5725,28.942,29.6535
2020-07-09,30.4505,30.5418,30.4409
2020-07-10,28.4276,26.7706,28.5594
2020-07-13,27.1352,28.731,27.0817
2020-07-14,28.9278,33.2523,28.8303
2020-07-15,27.5724,30.0839,27.542
2020-07-16,26.8067,,27.1875
2020-07-17,25.5762,,25.9623
2020-07-20,24.2112,24.3745,25.6331
2020-07-21,23.4879,23.5599,24.8577
2020-07-22,24.2123,24.1895,25.5946
2020-07-23,23.3144,23.1824,24.7247
2020-07-24,25.5773,25.3807,26.6809
2020-07-27,25.238,24.7822,26.145
2020-07-28,24.3987,23.8506,25.2533
2020-07-29,24.2316,23.5354,25.1004
2020-07-30,28.024,27.9118,28.1413
2020-07-31,26.6625,26.3775,26.9069
2020-08-03,25.7571,25.6702,25.8005
2020-08-04,25.087,24.881,25.1726
2020-08-05,23.9421,23.5478,24.0781
2020-08-06,24.9371,24.6151,25.0295
2020-08-07,24.1977,23.1835,24.434
2020-08-10,24.1127,23.3007,24.2137
2020-08-11,23.3862,23.0859,23.4159
2020-08-12,22.4674,21.8175,22.5161
2020-08-13,22.691,21.4975,22.7564
2020-08-14,23.8671,22.9406,23.9034
2020-08-17,22.7835,23.5036,22.7776
2020-08-18,23.2689,24.0234,23.2671
2020-08-19,21.9882,23.4041,21.9653
2020-08-20,24.0354,,23.9406
2020-08-21,24.3375,,24.1848
2020-08-24,23.1101,22.7204,23.8869
2020-08-25,23.3594,22.8625,24.1356
2020-08-26,22.0013,21.3892,22.7658
2020-08-27,23.5584,22.9366,24.1945
2020-08-28,25.1579,24.5276,25.6914
2020-08-31,26.7213,26.78,26.6918
2020-09-01,27.1192,27.1196,27.119
2020-09-02,26.6145,26.2079,26.7549
2020-09-03,29.0121,29.262,28.9394
2020-09-04,31.7117,32.7353,31.462
2020-09-07,27.922,29.5474,27.7092
2020-09-08,28.4501,30.0943,28.2815
2020-09-09,25.8888,27.0632,25.7973
2020-09-10,25.0051,25.5798,24.9724
2020-09-11,23.7249,23.2469,23.7438
2020-09-14,22.5682,26.0037,22.5385
2020-09-15,22.1155,24.4628,22.1092
2020-09-16,21.9927,25.6182,21.9497
2020-09-17,22.5468,,22.3338
2020-09-18,22.6496,,22.2867
2020-09-21,29.8809,29.8646,29.9195
2020-09-22,28.1097,27.8555,28.5786
2020-09-23,27.1669,26.6455,27.938
2020-09-24,28.3437,27.8075,28.9986
2020-09-25,27.8075,27.1231,28.5019
2020-09-28,26.8241,25.7308,27.4875
2020-09-29,26.9026,25.8517,27.4463
2020-09-30,26.0598,24.8571,26.5873
2020-10-01,26.5374,25.0627,27.0841
2020-10-02,26.8168,24.8911,27.4164
2020-10-05,26.2763,23.9449,26.7028
2020-10-06,25.2128,22.8977,25.5624
2020-10-07,24.9744,22.5132,25.2767
2020-10-08,23.98,20.5458,24.3105
2020-10-09,22.2369,17.5915,22.576
2020-10-12,22.2531,21.185,22.287
2020-10-13,22.9396,23.1596,22.935
2020-10-14,23.2425,23.2048,23.2429
2020-10-15,26.8422,,26.8102
2020-10-16,25.3165,,25.348
2020-10-19,26.6186,26.6053,26.499
2020-10-20,27.6293,27.6228,27.5018
2020-10-21,29.4488,29.4586,28.8315
2020-10-22,28.9879,29.0534,28.2547
2020-10-23,28.157,28.1996,27.9108
2020-10-26,31.7557,32.256,30.7076
2020-10-27,32.7397,33.4887,31.5006
2020-10-28,38.2587,39.6039,36.452
2020-10-29,37.5504,38.8157,36.1729
2020-10-30,35.3472,36.4227,34.3885
2020-11-02,35.2329,37.4884,34.0476
2020-11-03,32.763,35.2321,31.6733
2020-11-04,28.0023,29.3196,27.5281
2020-11-05,26.3725,26.5343,26.3254
2020-11-06,25.6153,25.3549,25.6772
2020-11-09,23.8631,25.5097,23.6462
2020-11-10,25.0803,27.209,24.8588
2020-11-11,23.1256,23.0009,23.135
2020-11-12,23.3023,23.0975,23.3138
2020-11-13,23.1431,22.0578,23.1854
2020-11-16,22.3848,24.0035,22.3715
2020-11-17,22.2529,22.91,22.2512
2020-11-18,20.9029,19.9318,20.8933
2020-11-19,21.9714,,21.9446
2020-11-20,21.4393,,21.3791
2020-11-23,22.4894,22.5333,22.3994
2020-11-24,21.3674,21.3068,21.4643
2020-11-25,20.7778,20.6681,20.9182
2020-11-26,20.2346,20.1485,20.3246
2020-11-27,20.0788,20.0867,20.0719
2020-11-30,22.9149,23.8577,22.428
2020-12-01,21.3014,21.9388,21.029
2020-12-02,21.694,22.5713,21.3796
2020-12-03,21.3172,21.6963,21.2061
2020-12-04,20.8186,21.2345,20.7179
2020-12-07,21.4355,22.434,21.3055
2020-12-08,20.5353,21.1159,20.4767
2020-12-09,20.0186,21.2554,19.9213
2020-12-10,20.6617,21.0309,20.6407
2020-12-11,23.6144,27.5215,23.4446
2020-12-14,22.521,27.7358,22.4743
2020-12-15,21.7301,27.5571,21.7132
2020-12-16,21.1372,27.9894,21.1228
2020-12-17,20.5098,,20.433
2020-12-18,21.6252,,21.5211
2020-12-21,27.2641,27.4868,26.7314
2020-12-22,25.2067,25.2638,25.0996
2020-12-23,23.153,22.9216,23.4994
2020-12-28,21.7054,21.1502,22.0465
2020-12-29,22.3828,21.9762,22.5965
2020-12-30,23.369,23.4594,23.3279
2021-01-04,24.8416,26.2125,24.5682
2021-01-05,25.1986,26.7858,24.9363
2021-01-06,21.4423,21.3779,21.4507
2021-01-07,21.0154,20.2906,21.0896
2021-01-08,20.5276,18.7145,20.6695
2021-01-11,21.9797,24.0341,21.9097
2021-01-12,21.9516,22.7023,21.9356
2021-01-13,21.0936,22.5546,21.0763
2021-01-14,19.6932,,20.3055
2021-01-15,22.4344,,22.6763
2021-01-18,21.9472,22.0744,23.0578
2021-01-19,21.749,21.8063,22.8415
2021-01-20,20.2772,20.2513,21.8338
2021-01-21,19.9362,19.7908,21.4758
2021-01-22,21.317,21.1185,22.4255
2021-01-25,26.0059,26.0963,25.82
2021-01-26,23.0994,22.7844,23.5961
2021-01-27,26.7698,26.6665,26.9023
2021-01-28,25.9287,25.5274,26.344
2021-01-29,29.0082,29.0254,28.9933
2021-02-01,27.3261,26.4811,27.7395
2021-02-02,24.0219,22.9003,24.4758
2021-02-03,22.7195,21.3446,23.1797
2021-02-04,21.3726,19.88,21.7859
2021-02-05,20.6436,18.6685,21.0885
2021-02-08,20.4375,18.1249,20.7121
2021-02-09,21.1232,18.9366,21.3283
2021-02-10,22.4678,21.2048,22.5609
2021-02-11,21.2082,19.0081,21.3255
2021-02-12,20.0616,15.9891,20.2074
2021-02-15,20.153,17.8054,20.1708
2021-02-16,20.9294,20.4394,20.9305
2021-02-17,21.829,21.8722,21.8055
2021-02-18,22.5234,,22.4459
2021-02-19,20.4844,,20.2717
2021-02-22,21.6934,21.2795,22.5158
2021-02-23,23.1325,22.8802,23.5317
2021-02-24,21.4258,20.9351,22.0417
2021-02-25,22.0962,21.8779,22.3234
2021-02-26,26.8632,27.345,26.4387
2021-03-01,22.1594,21.9357,22.2706
2021-03-02,21.8134,21.4852,21.9492
2021-03-03,21.6956,21.1304,21.8893
2021-03-04,22.0916,21.5661,22.2414
2021-03-05,25.0782,25.3707,25.0077
2021-03-08,20.8952,20.3187,20.967
2021-03-09,20.2608,18.7525,20.4045
2021-03-10,19.6671,17.9046,19.7948
2021-03-11,18.8846,16.1886,19.0253
2021-03-12,18.7087,14.9179,18.8445
2021-03-15,18.6234,17.4411,18.6326
2021-03-16,17.5488,17.7246,17.5483
2021-03-17,17.5706,19.7491,17.5347
2021-03-18,17.4622,,17.2828
2021-03-19,18.395,,18.099
2021-03-22,17.6826,17.0002,19.1968
2021-03-23,17.5964,16.8085,18.9811
2021-03-24,17.7712,16.9652,18.9265
2021-03-25,18.8836,18.0477,19.8771
2021-03-26,17.1119,16.0518,18.149
2021-03-29,18.348,17.3107,18.9695
2021-03-30,18.4722,17.502,18.9692
2021-03-31,17.9742,17.1929,18.3175
2021-04-01,16.8956,15.336,17.4593
2021-04-06,17.1057,15.8501,17.2974
2021-04-07,16.6645,14.6941,16.9038
2021-04-08,16.1602,13.6882,16.3968
2021-04-09,16.1768,12.426,16.4469
2021-04-12,17.0514,14.9833,17.1145
2021-04-13,16.3085,14.7826,16.339
2021-04-14,16.1903,15.0532,16.203
2021-04-15,15.7081,,16.2541
2021-04-16,16.1131,,16.557
2021-04-19,17.2101,17.3457,18.3859
2021-04-20,21.0797,21.0818,21.121
2021-04-21,19.2813,19.2733,19.7755
2021-04-22,17.7562,17.6673,18.7097
2021-04-23,18.1883,18.0186,19.136
2021-04-26,18.2841,17.9146,19.0171
2021-04-27,19.2123,18.8828,19.7295
2021-04-28,18.377,17.9405,18.9247
2021-04-29,18.8768,18.1829,19.5795
2021-04-30,20.6309,20.2482,20.9566
2021-05-03,19.9314,19.3072,20.2367
2021-05-04,22.8185,22.8759,22.7944
2021-05-05,19.9042,19.0592,20.1905
2021-05-06,20.3775,19.5128,20.621
2021-05-07,18.3838,16.8662,18.7284
2021-05-10,18.5019,17.5728,18.6163
2021-05-11,22.5573,23.8726,22.4223
2021-05-12,23.9387,24.4591,23.8985
2021-05-13,23.3497,23.4008,23.3469
2021-05-14,19.5457,18.5412,19.5848
2021-05-17,21.8052,24.226,21.7847
2021-05-18,21.3082,20.8762,21.3093
2021-05-19,24.4802,27.2937,24.4782
2021-05-20,22.1023,,22.0622
2021-05-21,20.3521,,20.1599
2021-05-24,19.2364,18.713,20.2642
2021-05-25,19.0816,18.4514,20.0515
2021-05-26,18.2823,17.5323,19.2057
2021-05-27,17.8227,17.1065,18.5455
2021-05-28,17.1662,16.249,17.9228
2021-05-31,19.0981,18.6182,19.3339
2021-06-01,18.7726,18.0877,19.0517
2021-06-02,17.8481,16.8663,18.178
2021-06-03,18.2445,16.9919,18.5916
2021-06-04,17.376,15.9022,17.7103
2021-06-07,17.7109,16.3383,17.8774
2021-06-08,17.7247,16.6001,17.8326
2021-06-09,17.2322,16.2692,17.3032
2021-06-10,16.6565,15.2532,16.7321
2021-06-11,15.1511,12.7736,15.2385
2021-06-14,16.0494,16.5514,16.0454
2021-06-15,16.4055,16.655,16.4049
2021-06-16,16.1772,19.3162,16.1522
2021-06-17,17.0804,,16.9694
2021-06-18,20.7634,,20.6892
2021-06-21,19.4847,19.2536,20.0192
2021-06-22,17.5733,16.9816,18.6284
2021-06-23,18.549,18.2489,18.9943
2021-06-24,17.3518,16.7359,18.0909
2021-06-25,16.6823,15.7008,17.6452
2021-06-28,17.6454,16.9762,18.0524
2021-06-29,16.9495,15.8957,17.4853
2021-06-30,18.1849,17.7424,18.3821
2021-07-01,17.7267,16.8329,18.0593
2021-07-02,16.5747,15.2691,16.9793
2021-07-05,16.7545,15.6821,16.9537
2021-07-06,18.1255,17.8085,18.1756
2021-07-07,17.3168,16.0969,17.4691
2021-07-08,19.9652,20.316,19.9283
2021-07-09,17.9506,15.4614,18.1399
2021-07-12,17.9521,18.3351,17.9395
2021-07-13,17.9989,18.8967,17.9796
2021-07-14,17.6841,16.3472,17.6988
2021-07-15,18.642,,19.1805
2021-07-16,19.4537,,19.822
2021-07-19,25.4361,25.3888,25.0105
2021-07-20,24.4923,24.4876,24.3999
2021-07-21,21.5241,21.5132,22.1944
2021-07-22,19.9131,19.8083,21.0355
2021-07-23,17.5527,17.2028,19.4452
2021-07-26,18.5323,17.7334,20.0665
2021-07-27,21.3563,20.8305,22.174
2021-07-28,19.4808,18.5585,20.6087
2021-07-29,19.2556,18.3419,20.1713
2021-07-30,20.9392,20.11,21.6317
2021-08-02,19.8395,18.4126,20.5167
2021-08-03,20.2232,18.4558,20.9183
2021-08-04,19.2129,16.9788,19.9332
2021-08-05,18.2491,15.5763,18.953
2021-08-06,17.8883,14.9772,18.5167
2021-08-09,17.5508,14.0804,17.9426
2021-08-10,17.2752,13.5249,17.6042
2021-08-11,17.038,13.3746,17.285
2021-08-12,16.1073,12.2465,16.2978
2021-08-13,15.8002,10.4811,15.9761
2021-08-16,18.0025,15.4784,18.0213
2021-08-17,18.3901,15.706,18.3965
2021-08-18,18.4705,15.6691,18.4485
2021-08-19,22.1296,,22.0688
2021-08-20,20.1509,,19.9548
2021-08-23,17.8943,17.2184,19.202
2021-08-24,18.0943,17.3091,19.2876
2021-08-25,17.8302,16.8639,19.003
2021-08-26,19.0944,18.3172,19.8785
2021-08-27,17.6003,16.2347,18.7028
2021-08-30,17.498,15.7346,18.3173
2021-08-31,18.7654,17.4965,19.2714
2021-09-01,17.4679,15.832,18.0034
2021-09-02,16.9721,15.0432,17.4911
2021-09-03,18.1919,17.0265,18.4595
2021-09-06,17.5551,15.4282,17.8065
2021-09-07,18.6,16.8012,18.7694
2021-09-08,20.4927,20.68,20.4784
2021-09-09,19.6412,18.8229,19.6863
2021-09-10,20.357,18.8076,20.4165
2021-09-13,20.7429,21.2401,20.7388
2021-09-14,20.4635,20.9244,20.4623
2021-09-15,21.6946,26.125,21.6839
2021-09-16,21.6515,,21.5929
2021-09-17,23.1662,,23.1125
2021-09-20,26.4695,26.4849,26.4332
2021-09-21,25.5096,25.4066,25.701
2021-09-22,22.8073,22.4632,23.3186
2021-09-23,20.6244,19.9416,21.4457
2021-09-24,21.8466,21.562,22.1389
2021-09-27,20.8349,20.1661,21.2435
2021-09-28,24.8941,25.1555,24.7536
2021-09-29,23.9588,23.6712,24.088
2021-09-30,23.2428,22.5456,23.5059
2021-10-01,24.0389,23.2104,24.3034
2021-10-04,25.1857,25.4259,25.139
2021-10-05,22.2252,21.3205,22.366
2021-10-06,24.3318,24.5039,24.3093
2021-10-07,21.0201,19.8826,21.1353
2021-10-08,20.2799,17.7876,20.4711
2021-10-11,20.1795,19.7449,20.1935
2021-10-12,20.7442,21.0447,20.7378
2021-10-13,19.8415,20.0246,19.8394
2021-10-14,16.9918,,17.7388
2021-10-15,16.3486,,17.0591
2021-10-18,17.1324,17.4014,19.4045
2021-10-19,16.2901,16.4182,18.6342
2021-10-20,15.9796,15.9356,18.5167
2021-10-21,16.7516,16.5336,18.9929
2021-10-22,16.4007,15.9979,18.5499
2021-10-25,16.2815,15.3288,18.0735
2021-10-26,16.1505,15.1518,17.6353
2021-10-27,16.9191,15.8622,18.1907
2021-10-28,17.6094,16.639,18.5747
2021-10-29,17.6164,16.6323,18.4264
2021-11-01,17.496,15.9829,18.2064
2021-11-02,16.8576,15.1759,17.5132
2021-11-03,16.4716,14.7926,17.0182
2021-11-04,15.9723,14.0729,16.4816
2021-11-05,16.4029,14.2076,16.8856
2021-11-08,17.1981,14.5196,17.5082
2021-11-09,18.062,15.5499,18.2928
2021-11-10,17.1761,14.3703,17.371
2021-11-11,17.0902,13.8116,17.2566
2021-11-12,16.1449,11.856,16.293
2021-11-15,16.6495,13.706,16.671
2021-11-16,16.7973,14.0184,16.8038
2021-11-17,16.6822,13.949,16.655
2021-11-18,17.7692,,17.6467
2021-11-19,19.1165,,18.9568
2021-11-22,18.8846,18.4802,19.8061
2021-11-23,20.6416,20.4013,21.0831
2021-11-24,20.666,20.3585,21.1231
2021-11-25,19.8777,19.3137,20.5597
2021-11-26,32.3129,34.1228,30.3163
2021-11-29,28.8033,30.3143,27.814
2021-11-30,30.0679,31.4752,29.2901
2021-12-01,26.0164,26.4231,25.8298
2021-12-02,30.469,32.027,29.847
2021-12-03,31.4794,33.0782,30.9394
2021-12-06,30.041,31.2806,29.7958
2021-12-07,24.873,24.8722,24.8731
2021-12-08,24.7079,25.7776,24.5655
2021-12-09,23.5159,24.2221,23.4411
2021-12-10,22.4272,21.8006,22.4779
2021-12-13,23.0184,24.8641,22.9559
2021-12-14,24.418,29.6345,24.2969
2021-12-15,24.7415,36.1102,24.5796
2021-12-16,20.6116,,21.2916
2021-12-17,21.9842,,22.5851
2021-12-20,26.835,26.9393,27.7535
2021-12-21,22.8332,22.9238,24.5437
2021-12-22,21.0421,21.0097,22.9652
2021-12-23,19.0369,18.8168,21.3168
2021-12-27,19.6616,18.8984,21.1361
2021-12-28,19.0728,18.0852,20.5587
2021-12-29,20.1834,19.342,21.2185
2021-12-30,19.2677,18.2829,20.2511
2022-01-03,19.1696,17.9731,19.7414
2022-01-04,18.6397,17.0584,19.2626
2022-01-05,17.7552,15.9414,18.3457
2022-01-06,20.0961,18.8092,20.4537
2022-01-07,20.6232,19.495,20.884
2022-01-10,22.543,22.4493,22.5548
2022-01-11,19.7861,18.9058,19.8715
2022-01-12,18.3029,16.5361,18.4304
2022-01-13,18.4609,16.4379,18.5684
2022-01-14,21.3963,20.6483,21.4257
2022-01-17,20.0374,18.4853,20.0493
2022-01-18,21.9614,23.8679,21.9563
2022-01-19,22.3578,25.6348,22.3386
2022-01-20,20.4033,,20.2769
2022-01-21,24.2216,,24.1248
2022-01-24,32.6811,33.1308,31.7419
2022-01-25,31.453,31.8679,30.7755
2022-01-26,28.3362,28.6666,27.9047
2022-01-27,28.028,28.1695,27.8785
2022-01-28,29.4111,29.5745,29.2689
2022-01-31,27.0084,27.0064,27.0095
2022-02-01,24.0892,23.478,24.3403
2022-02-02,22.6402,21.4387,23.0444
2022-02-03,24.3287,23.1523,24.6589
2022-02-04,26.3008,25.4106,26.5092
2022-02-07,24.2433,22.7366,24.4274
2022-02-08,23.1564,21.1603,23.3455
2022-02-09,21.4117,19.5057,21.5499
2022-02-10,21.8414,19.9288,21.9442
2022-02-11,24.6637,22.9472,24.7299
2022-02-14,30.0547,35.9786,30.0025
2022-02-15,27.055,31.4408,27.0429
2022-02-16,26.6138,29.6131,26.6074
2022-02-17,28.7931,,28.8122
2022-02-18,31.2669,,31.3913
2022-02-21,36.2245,37.1308,34.3478
2022-02-22,32.9766,33.5815,32.0094
2022-02-23,33.4572,34.1292,32.5967
2022-02-24,38.1263,39.5767,36.5905
2022-02-25,32.1184,33.0401,31.3258
2022-02-28,35.293,37.997,33.9203
2022-03-01,41.5796,45.8632,39.7426
2022-03-02,38.7847,42.3999,37.5118
2022-03-03,40.4507,44.817,39.1727
2022-03-04,49.6395,56.681,47.9193
2022-03-07,48.2373,56.7423,47.1587
2022-03-08,45.5607,53.5924,44.7766
2022-03-09,41.497,52.0461,40.6968
2022-03-10,43.3509,53.6043,42.7974
2022-03-11,41.3743,52.4493,40.9636
2022-03-14,40.6415,56.4255,40.5736
2022-03-15,41.1972,56.6732,41.2373
2022-03-16,36.0127,53.3875,36.1474
2022-03-17,32.017,,32.0533
2022-03-18,29.9048,,29.8348
2022-03-21,28.3402,28.164,28.672
2022-03-22,27.484,27.0446,28.1481
2022-03-23,30.7746,30.8503,30.6781
2022-03-24,31.1577,31.5853,30.6974
2022-03-25,32.2262,32.8909,31.6207
2022-03-28,30.5027,30.8133,30.3314
2022-03-29,26.582,26.793,26.4831
2022-03-30,28.1001,28.4132,27.9749
2022-03-31,28.9898,29.3875,28.8546
2022-04-01,28.5011,28.3533,28.5431
2022-04-04,26.725,26.3126,26.793
2022-04-05,29.1551,28.6104,29.2286
2022-04-06,32.238,31.9791,32.2664
2022-04-07,32.5322,32.8701,32.5026
2022-04-08,30.7314,31.2633,30.6954
2022-04-11,30.2283,31.115,30.2076
2022-04-12,30.0143,32.6428,29.9789
2022-04-13,28.843,,29.1496
2022-04-14,26.7531,,27.1664
2022-04-19,27.4395,27.4807,28.2339
2022-04-20,24.9786,24.956,26.3496
2022-04-21,24.5398,24.4244,25.778
2022-04-22,28.345,28.2448,28.9148
2022-04-25,31.4602,31.5821,31.2097
2022-04-26,32.7093,32.8759,32.4402
2022-04-27,32.7446,33.0023,32.4094
2022-04-28,31.2799,31.2268,31.3357
2022-04-29,30.7732,30.515,30.9951
2022-05-02,34.0677,34.3283,33.9365
2022-05-03,31.3834,31.1888,31.4645
2022-05-04,31.2319,31.5088,31.1348
2022-05-05,32.7671,33.674,32.4997
2022-05-06,32.8001,32.7043,32.823
2022-05-09,35.9089,37.059,35.7605
2022-05-10,35.0146,36.0882,34.9061
2022-05-11,31.1216,30.7727,31.148
2022-05-12,32.3962,32.8108,32.3727
2022-05-13,29.1149,27.372,29.1825
2022-05-16,28.2178,29.261,28.2093
2022-05-17,26.2385,26.8076,26.2371
2022-05-18,27.6329,31.9381,27.615
2022-05-19,29.4669,,29.3978
2022-05-20,28.6575,,28.5584
2022-05-23,27.5784,27.3133,28.1126
2022-05-24,28.6123,28.2576,29.1724
2022-05-25,27.4222,27.0355,27.9126
2022-05-26,25.6642,25.1094,26.2347
2022-05-27,23.8505,22.9303,24.6198
2022-05-30,23.726,22.9894,24.0864
2022-05-31,25.249,24.8179,25.4272
2022-06-01,25.4388,25.2097,25.5183
2022-06-02,23.3885,22.8198,23.5506
2022-06-03,23.3949,22.2833,23.653
